vendor,plan_code,channel,country_code,status,reason,checked_at,evidence_url,price_kind,amount,currency,cny_estimate,verified_at,price_source
"google","google-ai-pro-monthly","web","ID","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","IN","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","JP","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","PH","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","SG","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","TR","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","TW","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-pro-monthly","web","US","price_not_public","公开页未提供能对应此套餐、币种与周期的精确价格","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","app_store","AU","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6477489729","exact","329.990000","AUD","1595.217557","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6477489729"
"google","google-ai-ultra-monthly","app_store","BR","sku_not_listed","公开内购列表未列出此套餐，不代表不能购买","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6477489729","","","","","",""
"google","google-ai-ultra-monthly","app_store","CA","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6477489729","exact","279.990000","CAD","1361.612424","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6477489729"
"google","google-ai-ultra-monthly","app_store","GB","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6477489729","exact","189.990000","GBP","1725.078589","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6477489729"
"google","google-ai-ultra-monthly","app_store","ID","sku_not_listed","公开内购列表未列出此套餐，不代表不能购买","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6477489729","","","","","",""
"google","google-ai-ultra-monthly","app_store","IN","sku_not_listed","公开内购列表未列出此套餐，不代表不能购买","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6477489729","","","","","",""
"google","google-ai-ultra-monthly","app_store","JP","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6477489729","exact","32000.000000","JPY","1374.419296","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6477489729"
"google","google-ai-ultra-monthly","app_store","PH","sku_not_listed","公开内购列表未列出此套餐，不代表不能购买","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6477489729","","","","","",""
"google","google-ai-ultra-monthly","app_store","SG","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6477489729","exact","289.980000","SGD","1536.043203","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6477489729"
"google","google-ai-ultra-monthly","app_store","TR","sku_not_listed","公开内购列表未列出此套餐，不代表不能购买","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6477489729","","","","","",""
"google","google-ai-ultra-monthly","app_store","TW","sku_not_listed","公开内购列表未列出此套餐，不代表不能购买","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6477489729","","","","","",""
"google","google-ai-ultra-monthly","app_store","US","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6477489729","exact","199.990000","USD","1342.111518","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6477489729"
"google","google-ai-ultra-monthly","google_play","AU","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=AU","","","","","",""
"google","google-ai-ultra-monthly","google_play","BR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=BR","","","","","",""
"google","google-ai-ultra-monthly","google_play","CA","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=CA","","","","","",""
"google","google-ai-ultra-monthly","google_play","GB","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=GB","","","","","",""
"google","google-ai-ultra-monthly","google_play","ID","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=ID","","","","","",""
"google","google-ai-ultra-monthly","google_play","IN","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=IN","","","","","",""
"google","google-ai-ultra-monthly","google_play","JP","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=JP","","","","","",""
"google","google-ai-ultra-monthly","google_play","PH","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=PH","","","","","",""
"google","google-ai-ultra-monthly","google_play","SG","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=SG","","","","","",""
"google","google-ai-ultra-monthly","google_play","TR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=TR","","","","","",""
"google","google-ai-ultra-monthly","google_play","TW","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=TW","","","","","",""
"google","google-ai-ultra-monthly","google_play","US","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&gl=US","","","","","",""
"google","google-ai-ultra-monthly","web","AU","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","BR","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","CA","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","GB","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","ID","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","IN","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","JP","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","PH","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","SG","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","TR","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","TW","regional_checkout_required","公开参考页未提供该地区的结算价，需地区账户或结算页核验","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"google","google-ai-ultra-monthly","web","US","price_not_public","公开页未提供能对应此套餐、币种与周期的精确价格","2026-09-07T07:06:32.308Z","https://one.google.com/about/google-ai-plans/","","","","","",""
"openai","chatgpt-go-monthly","app_store","AU","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069","exact","13.000000","AUD","62.843808","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","BR","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069","exact","39.900000","BRL","52.385500","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","CA","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069","exact","12.990000","CAD","63.171347","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","GB","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069","exact","6.990000","GBP","63.468074","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","ID","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069","exact","75000.000000","IDR","28.539900","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","IN","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069","exact","399.000000","INR","28.337824","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","JP","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069","exact","1400.000000","JPY","60.130844","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","PH","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069","exact","300.000000","PHP","32.135088","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","SG","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069","exact","10.980000","SGD","58.161785","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","TR","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069","exact","249.990000","TRY","34.632137","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","TW","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069","exact","270.000000","TWD","","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069"
"openai","chatgpt-go-monthly","app_store","US","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069","exact","8.000000","USD","53.687145","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069"
"openai","chatgpt-go-monthly","google_play","AU","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=AU","","","","","",""
"openai","chatgpt-go-monthly","google_play","BR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=BR","","","","","",""
"openai","chatgpt-go-monthly","google_play","CA","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=CA","","","","","",""
"openai","chatgpt-go-monthly","google_play","GB","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=GB","","","","","",""
"openai","chatgpt-go-monthly","google_play","ID","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=ID","","","","","",""
"openai","chatgpt-go-monthly","google_play","IN","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=IN","","","","","",""
"openai","chatgpt-go-monthly","google_play","JP","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=JP","","","","","",""
"openai","chatgpt-go-monthly","google_play","PH","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=PH","","","","","",""
"openai","chatgpt-go-monthly","google_play","SG","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=SG","","","","","",""
"openai","chatgpt-go-monthly","google_play","TR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TR","","","","","",""
"openai","chatgpt-go-monthly","google_play","TW","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TW","","","","","",""
"openai","chatgpt-go-monthly","google_play","US","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=US","","","","","",""
"openai","chatgpt-go-monthly","web","AU","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","BR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","CA","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","GB","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","ID","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","IN","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","JP","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","PH","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","SG","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","TR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","TW","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","","","","","",""
"openai","chatgpt-go-monthly","web","US","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://chatgpt.com/pricing/","exact","8.000000","USD","53.687145","2026-01-16T00:00:00.000Z","https://openai.com/index/introducing-chatgpt-go/"
"openai","chatgpt-plus-monthly","app_store","AU","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069","exact","29.990000","AUD","144.975831","2026-09-07T07:03:24.723Z","https://apps.apple.com/au/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","BR","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069","exact","99.900000","BRL","131.160687","2026-09-07T07:03:24.723Z","https://apps.apple.com/br/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","CA","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069","exact","24.990000","CAD","121.528249","2026-09-07T07:03:24.723Z","https://apps.apple.com/ca/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","GB","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069","exact","19.990000","GBP","181.505979","2026-09-07T07:03:24.723Z","https://apps.apple.com/gb/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","ID","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069","exact","349000.000000","IDR","132.805668","2026-09-07T07:03:24.723Z","https://apps.apple.com/id/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","IN","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069","exact","1999.000000","INR","141.973206","2026-09-07T07:03:24.723Z","https://apps.apple.com/in/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","JP","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069","exact","3000.000000","JPY","128.851809","2026-09-07T07:03:24.723Z","https://apps.apple.com/jp/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","PH","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069","exact","999.000000","PHP","107.009842","2026-09-07T07:03:24.723Z","https://apps.apple.com/ph/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","SG","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069","exact","29.980000","SGD","158.806039","2026-09-07T07:03:24.723Z","https://apps.apple.com/sg/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","TR","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069","exact","999.990000","TRY","138.532705","2026-09-07T07:03:24.723Z","https://apps.apple.com/tr/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","TW","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069","exact","690.000000","TWD","","2026-09-07T07:03:24.723Z","https://apps.apple.com/tw/app/id6448311069"
"openai","chatgpt-plus-monthly","app_store","US","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069","exact","19.990000","USD","134.150754","2026-09-07T07:03:24.723Z","https://apps.apple.com/us/app/id6448311069"
"openai","chatgpt-plus-monthly","google_play","AU","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=AU","","","","","",""
"openai","chatgpt-plus-monthly","google_play","BR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=BR","","","","","",""
"openai","chatgpt-plus-monthly","google_play","CA","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=CA","","","","","",""
"openai","chatgpt-plus-monthly","google_play","GB","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=GB","","","","","",""
"openai","chatgpt-plus-monthly","google_play","ID","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=ID","","","","","",""
"openai","chatgpt-plus-monthly","google_play","IN","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=IN","","","","","",""
"openai","chatgpt-plus-monthly","google_play","JP","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=JP","","","","","",""
"openai","chatgpt-plus-monthly","google_play","PH","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=PH","","","","","",""
"openai","chatgpt-plus-monthly","google_play","SG","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=SG","","","","","",""
"openai","chatgpt-plus-monthly","google_play","TR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TR","","","","","",""
"openai","chatgpt-plus-monthly","google_play","TW","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TW","","","","","",""
"openai","chatgpt-plus-monthly","google_play","US","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=US","unknown","","USD","","2026-09-02T19:09:50.289Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=US"
"openai","chatgpt-plus-monthly","web","AU","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","BR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","CA","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","GB","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","ID","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","IN","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","JP","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
